test_time_second,current_ampere,voltage_volt,surface_temperature_celsius
348.220000000001,-4.49999549499244,3.9999441607298,25
349.220000000001,-4.50002257017304,3.9997532143788,25
350.220000000001,-4.49992336067698,3.9993713216768,25
351.220000000001,-4.50000450681941,3.9993713216768,25
352.220000000001,-4.50004059382698,3.9991803753258,25
353.220000000001,-4.49999549499244,3.9989894289748,25
354.220000000001,-4.50000450681941,3.9989894289748,25
355.220000000001,-4.50000450681941,3.99879848262381,25
356.220000000001,-4.50004059382698,3.99860753627281,25
357.220000000001,-4.50002257017304,3.99841658992181,25
358.220000000001,-4.50000450681941,3.99822564357081,25
359.220000000001,-4.49997747133849,3.99822564357081,25
360.220000000001,-4.49996845951152,3.99784375086881,25
361.220000000001,-4.49999549499244,3.99784375086881,25
362.220000000001,-4.50004059382698,3.99784375086881,25
363.220000000001,-4.49998648316547,3.99765280451781,25
364.220000000001,-4.49998648316547,3.99746185816681,25
365.220000000001,-4.49995944768455,3.99727091181581,25
366.220000000001,-4.50002257017304,3.99707996546481,25
367.220000000001,-4.49998648316547,3.99688901911381,25
368.220000000001,-4.49995043585758,3.99669807276281,25
369.220000000001,-4.49998648316547,3.99669807276281,25
370.220000000001,-4.50001351864639,3.99650712641182,25
371.220000000001,-4.49995944768455,3.99631618006082,25
372.220000000001,-4.50004960565395,3.99612523370982,25
373.220000000001,-4.49996845951152,3.99593428735882,25
374.220000000001,-4.50001355834606,3.99574334100782,25
375.220000000001,-4.49999549499244,3.99574334100782,25
376.220000000001,-4.50004059382698,3.99536144830582,25
377.220000000001,-4.49998648316547,3.99536144830582,25
378.220000000001,-4.50000450681941,3.99517050195482,25
379.220000000001,-4.50000450681941,3.99497955560382,25
380.220000000001,-4.50001351864639,3.99478860925282,25
381.220000000001,-4.50004960565395,3.99478860925282,25
382.220000000001,-4.50002257017304,3.99459766290182,25
383.220000000001,-4.49997747133849,3.99459766290182,25
384.220000000001,-4.50004960565395,3.99440671655083,25
385.220000000001,-4.49999549499244,3.99421577019983,25
386.220000000001,-4.50000450681941,3.99402482384883,25
387.220000000001,-4.49997747133849,3.99402482384883,25
388.220000000001,-4.50001355834606,3.99364293114683,25
389.220000000001,-4.50001351864639,3.99364293114683,25
390.220000000001,-4.50001351864639,3.99345198479583,25
391.220000000001,-4.49996845951152,3.99326103844483,25
392.220000000001,-4.49998648316547,3.99307009209383,25
393.220000000001,-4.49996845951152,3.99287914574283,25
394.220000000001,-4.50003158200001,3.99287914574283,25
395.220000000001,-4.50003158200001,3.99249725304083,25
396.220000000001,-4.49999549499244,3.99249725304083,25
397.220000000001,-4.5000947044885,3.99230630668983,25
398.220000000001,-4.4999414240306,3.99211536033884,25
399.220000000001,-4.50004960565395,3.99211536033884,25
400.220000000001,-4.50005861748093,3.99192441398784,25
401.220000000001,-4.49996845951152,3.99173346763684,25
402.220000000001,-4.49997747133849,3.99173346763684,25
403.220000000001,-4.49998648316547,3.99154252128584,25
404.220000000001,-4.50003158200001,3.99135157493484,25
405.220000000001,-4.50003158200001,3.99116062858384,25
406.220000000001,-4.49995944768455,3.99096968223284,25
407.220000000001,-4.50000450681941,3.99077873588184,25
408.220000000001,-4.49996845951152,3.99077873588184,25
409.220000000001,-4.49998648316547,3.99058778953084,25
410.220000000001,-4.50000450681941,3.99039684317984,25
411.220000000001,-4.49995944768455,3.99020589682884,25
412.220000000001,-4.49997747133849,3.99001495047785,25
413.220000000001,-4.4999503961579,3.98963305777585,25
414.220000000001,-4.50002257017304,3.98982400412685,25
415.220000000001,-4.50000450681941,3.98944211142485,25
416.220000000001,-4.49999549499244,3.98925116507385,25
417.220000000001,-4.49998648316547,3.98925116507385,25
418.220000000001,-4.50001351864639,3.98906021872285,25
419.220000000001,-4.49989632519606,3.98867832602085,25
420.220000000001,-4.50004960565395,3.98867832602085,25
421.220000000001,-4.49996845951152,3.98867832602085,25
422.220000000001,-4.49998648316547,3.98848737966985,25
423.220000000001,-4.50004059382698,3.98829643331885,25
424.220000000001,-4.50005861748093,3.98810548696785,25
425.220000000001,-4.50004059382698,3.98791454061685,25
426.220000000001,-4.50002257017304,3.98791454061685,25
427.220000000001,-4.50001351864639,3.98772359426586,25
428.220000000001,-4.5000676293079,3.98753264791486,25
429.220000000001,-4.49997747133849,3.98734170156386,25
430.220000000001,-4.49997747133849,3.98715075521286,25
431.220000000001,-4.49995944768455,3.98676886251086,25
432.220000000001,-4.50004059382698,3.98676886251086,25
433.220000000001,-4.50000450681941,3.98657791615986,25
434.220000000001,-4.50004059382698,3.98638696980886,25
435.220000000001,-4.50005861748093,3.98638696980886,25
436.220000000001,-4.50000450681941,3.98600507710686,25
437.220000000001,-4.50007664113487,3.98600507710686,25
438.219000000001,-4.50000450681941,3.98581413075586,25
439.220000000001,-4.50001355834606,3.98562318440487,25
440.220000000001,-4.49996845951152,3.98543223805387,25
441.220000000001,-4.50001351864639,3.98543223805387,25
442.220000000001,-4.49999549499244,3.98524129170287,25
443.241000000002,-4.50004960565395,3.98505034535187,25
444.236000000001,-4.49995944768455,3.98485939900087,25
445.256000000001,-4.50002257017304,3.98466845264987,25
446.251,-4.50001351864639,3.98447750629887,25
447.251,-4.50001351864639,3.98447750629887,25
448.251,-4.49995043585758,3.98409561359687,25
449.251,-4.50004960565395,3.98409561359687,25
450.251,-4.49996845951152,3.98371372089487,25
451.251,-4.49999549499244,3.98371372089487,25
452.251,-4.49995944768455,3.98333182819288,25
453.251,-4.50001351864639,3.98314088184188,25
454.251,-4.49998648316547,3.98294993549088,25
455.251,-4.49995043585758,3.98294993549088,25
456.251,-4.50001351864639,3.98275898913988,25
457.251,-4.50000450681941,3.98256804278888,25
458.251,-4.50000450681941,3.98256804278888,25
459.251,-4.49999549499244,3.98218615008688,25
460.251,-4.50002257017304,3.98218615008688,25
461.251,-4.50004059382698,3.98199520373588,25
462.251,-4.50001351864639,3.98180425738488,25
463.251,-4.50002257017304,3.98161331103388,25
464.251,-4.49998648316547,3.98142236468288,25
465.251,-4.50000450681941,3.98123141833188,25
466.251,-4.49998648316547,3.98084952562989,25
467.251,-4.49995043585758,3.98084952562989,25
468.251,-4.49996845951152,3.98065857927889,25
469.251,-4.49997747133849,3.98027668657689,25
470.251,-4.49997747133849,3.98027668657689,25
471.251,-4.50001351864639,3.98008574022589,25
472.251,-4.49996845951152,3.97989479387489,25
473.251,-4.49999549499244,3.97970384752389,25
474.251,-4.50003158200001,3.97951290117289,25
475.251,-4.50003158200001,3.97951290117289,25
476.251,-4.50003158200001,3.97932195482189,25
477.251,-4.49999549499244,3.97913100847089,25
478.251,-4.50000450681941,3.9789400621199,25
479.251,-4.49995944768455,3.9787491157689,25
480.251,-4.50001351864639,3.9785581694179,25
481.251,-4.49995944768455,3.9783672230669,25
482.251,-4.49991434885001,3.9781762767159,25
483.251,-4.50003158200001,3.9779853303649,25
484.251,-4.49993237250395,3.9776034376629,25
485.251,-4.49996845951152,3.9774124913119,25
486.251,-4.49997747133849,3.9772215449609,25
487.251,-4.50004059382698,3.9770305986099,25
488.251,-4.50011272814244,3.9770305986099,25
489.251,-4.50002257017304,3.97683965225891,25
490.251,-4.50005861748093,3.97645775955691,25
491.251,-4.50003158200001,3.97645775955691,25
492.251,-4.49996845951152,3.97626681320591,25
493.251,-4.49996845951152,3.97607586685491,25
494.251,-4.50002257017304,3.97607586685491,25
495.251,-4.50000450681941,3.97569397415291,25
496.251,-4.49998648316547,3.97531208145091,25
497.251,-4.49999549499244,3.97531208145091,25
498.251,-4.49999549499244,3.97512113509991,25
499.251,-4.50002257017304,3.97473924239791,25
500.251,-4.49993237250395,3.97473924239791,25
501.251,-4.49996845951152,3.97435734969592,25
502.251,-4.49998648316547,3.97416640334492,25
503.251,-4.50005861748093,3.97416640334492,25
504.251,-4.50004960565395,3.97378451064292,25
505.251,-4.50001355834606,3.97359356429192,25
506.251,-4.49998648316547,3.97340261794092,25
507.251,-4.50002257017304,3.97340261794092,25
508.251,-4.4999503961579,3.97302072523892,25
509.251,-4.50004059382698,3.97282977888792,25
510.251,-4.50004059382698,3.97263883253692,25
511.251,-4.49998648316547,3.97244788618592,25
512.251,-4.49996845951152,3.97225693983493,25
513.251,-4.50000450681941,3.97206599348393,25
514.251,-4.50002257017304,3.97187504713293,25
515.251,-4.49997747133849,3.97149315443093,25
516.251,-4.50003158200001,3.97130220807993,25
517.251,-4.50005861748093,3.97111126172893,25
518.251,-4.50001355834606,3.97092031537793,25
519.251,-4.49993237250395,3.97072936902693,25
520.251,-4.49995944768455,3.97053842267593,25
521.251,-4.4999414240306,3.97034747632493,25
522.251,-4.49998648316547,3.96996558362294,25
523.251,-4.50003158200001,3.96996558362294,25
524.251,-4.50001351864639,3.96977463727194,25
525.251,-4.50000450681941,3.96939274456994,25
526.251,-4.50004059382698,3.96920179821894,25
527.251,-4.50003158200001,3.96901085186794,25
528.251,-4.50001351864639,3.96881990551694,25
529.251,-4.50000450681941,3.96862895916594,25
530.251,-4.49999549499244,3.96843801281494,25
531.251,-4.49998648316547,3.96805612011295,25
532.262999999999,-4.50005861748093,3.96786517376195,25
533.258000000002,-4.49994138433093,3.96767422741095,25
534.259000000002,-4.50000450681941,3.96729233470895,25
535.268,-4.49997747133849,3.96729233470895,25
536.248,-4.49999549499244,3.96710138835795,25
537.246999999999,-4.49996845951152,3.96691044200695,25
538.246999999999,-4.49999549499244,3.96652854930495,25
539.246999999999,-4.49997747133849,3.96633760295395,25
540.245999999999,-4.50002257017304,3.96614665660295,25
541.246999999999,-4.50000450681941,3.96595571025195,25
542.246999999999,-4.50000450681941,3.96557381754996,25
543.246999999999,-4.50001355834606,3.96538287119896,25
544.246999999999,-4.49991434885001,3.96500097849696,25
545.246999999999,-4.49995944768455,3.96481003214596,25
546.246999999999,-4.50000450681941,3.96461908579496,25
547.246999999999,-4.50001355834606,3.96442813944396,25
548.246999999999,-4.49995944768455,3.96423719309296,25
549.246999999999,-4.50002257017304,3.96385530039096,25
550.246999999999,-4.49999549499244,3.96385530039096,25
551.255000000001,-4.50003158200001,3.96347340768897,25
552.255000000001,-4.50002257017304,3.96328246133797,25
553.257000000001,-4.5000676293079,3.96309151498697,25
554.260000000002,-4.50001351864639,3.96290056863597,25
555.262999999999,-4.50002257017304,3.96251867593397,25
556.266,-4.49998648316547,3.96232772958297,25
557.267,-4.49996845951152,3.96213678323197,25
558.269,-4.50004059382698,3.96175489052997,25
559.272000000001,-4.50000450681941,3.96156394417897,25
560.275000000001,-4.50003158200001,3.96118205147698,25
561.279000000002,-4.50004059382698,3.96118205147698,25
562.279999999999,-4.50004059382698,3.96080015877498,25
563.280999999999,-4.50007664113487,3.96060921242398,25
564.276000000002,-4.5000676293079,3.96041826607298,25
565.276000000002,-4.50002257017304,3.96003637337098,25
566.275000000001,-4.50001351864639,3.95984542701998,25
567.276000000002,-4.49995944768455,3.95965448066898,25
568.276000000002,-4.49998648316547,3.95927258796698,25
569.276000000002,-4.49995944768455,3.95908164161599,25
570.276000000002,-4.49993237250395,3.95889069526499,25
571.276000000002,-4.50005861748093,3.95850880256299,25
572.302,-4.50000450681941,3.95812690986099,25
573.297000000002,-4.5000676293079,3.95812690986099,25
574.297000000002,-4.49997747133849,3.95793596350999,25
575.297000000002,-4.49991434885001,3.95755407080799,25
576.297000000002,-4.49998648316547,3.95736312445699,25
577.317999999999,-4.49994138433093,3.956981231755,25
578.313000000002,-4.50004059382698,3.956790285404,25
579.333000000002,-4.49999549499244,3.956599339053,25
580.328000000001,-4.49999549499244,3.956217446351,25
581.329000000002,-4.49995944768455,3.9560265,25
582.329000000002,-4.49997747133849,3.955835553649,25
583.329000000002,-4.50000450681941,3.955453660947,25
584.328000000001,-4.50003158200001,3.955262714596,25
585.329000000002,-4.49997747133849,3.95488082189401,25
586.328000000001,-4.50005861748093,3.95468987554301,25
587.328000000001,-4.49997747133849,3.95449892919201,25
588.329000000002,-4.49991434885001,3.95411703649001,25
589.329000000002,-4.49999549499244,3.95392609013901,25
590.329000000002,-4.50008569266152,3.95373514378801,25
591.329000000002,-4.50004059382698,3.95335325108601,25
592.329000000002,-4.50004059382698,3.95297135838401,25
593.329000000002,-4.49995944768455,3.95278041203301,25
594.330000000002,-4.50004960565395,3.95239851933102,25
595.329000000002,-4.49996845951152,3.95220757298002,25
596.329000000002,-4.50002257017304,3.95201662662902,25
597.329000000002,-4.49999549499244,3.95182568027802,25
598.329000000002,-4.50004059382698,3.95163473392702,25
599.329000000002,-4.50002257017304,3.95125284122502,25
600.329000000002,-4.49996845951152,3.95106189487402,25
601.328000000001,-4.50005861748093,3.95087094852302,25
602.329000000002,-4.5000676293079,3.95029810947003,25
603.329000000002,-4.50004059382698,3.95010716311903,25
604.329000000002,-4.49997747133849,3.94972527041703,25
605.329000000002,-4.50000450681941,3.94953432406603,25
606.329000000002,-4.50003158200001,3.94915243136403,25
607.316999999999,-4.50007664113487,3.94896148501303,25
608.329000000002,-4.49998648316547,3.94877053866203,25
609.329000000002,-4.50003158200001,3.94838864596003,25
610.330000000002,-4.50004960565395,3.94819769960904,25
611.330000000002,-4.49997747133849,3.94781580690704,25
612.332000000002,-4.49999549499244,3.94762486055604,25
613.334999999999,-4.49994138433093,3.94705202150304,25
614.339,-4.50004960565395,3.94705202150304,25
615.34,-4.49996845951152,3.94667012880104,25
616.341,-4.50000450681941,3.94628823609904,25
617.343000000001,-4.49998648316547,3.94609728974805,25
618.337,-4.49991434885001,3.94590634339705,25
619.337,-4.4999503961579,3.94571539704605,25
620.337,-4.49995043585758,3.94514255799305,25
621.338,-4.50000450681941,3.94495161164205,25
622.337,-4.50004960565395,3.94476066529105,25
623.337,-4.49999549499244,3.94437877258905,25
624.337,-4.49998648316547,3.94399687988705,25
625.337,-4.50001355834606,3.94380593353606,25
626.337,-4.49992336067698,3.94342404083406,25
627.337,-4.50002257017304,3.94323309448306,25
628.337,-4.49995043585758,3.94285120178106,25
629.337,-4.50000450681941,3.94266025543006,25
630.338,-4.49999549499244,3.94246930907906,25
631.337,-4.50002257017304,3.94208741637706,25
632.338,-4.49995944768455,3.94170552367506,25
633.338,-4.50002257017304,3.94151457732407,25
634.337,-4.50001351864639,3.94113268462207,25
635.337,-4.50003158200001,3.94075079192007,25
636.337,-4.49995043585758,3.94036889921807,25
637.337,-4.50001351864639,3.94017795286707,25
638.337,-4.49995043585758,3.93979606016507,25
639.337,-4.49996845951152,3.93979606016507,25
640.337,-4.49998648316547,3.93941416746308,25
641.337,-4.49995944768455,3.93903227476108,25
642.348000000002,-4.50001351864639,3.93865038205908,25
643.364000000001,-4.49998648316547,3.93845943570808,25
644.365000000002,-4.5000676293079,3.93807754300608,25
645.380000000001,-4.49995944768455,3.93769565030408,25
646.345000000001,-4.50000450681941,3.93731375760209,25
647.344000000001,-4.49989632519606,3.93712281125109,25
648.355,-4.50004960565395,3.93693186490009,25
649.350000000002,-4.50000450681941,3.93654997219809,25
650.350000000002,-4.50004059382698,3.93635902584709,25
651.350000000002,-4.49998648316547,3.93597713314509,25
652.351000000002,-4.50002257017304,3.93559524044309,25
653.351000000002,-4.50004960565395,3.93540429409209,25
654.351000000002,-4.50005861748093,3.9350224013901,25
655.350000000002,-4.49995043585758,3.9346405086881,25
656.351000000002,-4.50004960565395,3.9342586159861,25
657.351000000002,-4.50001351864639,3.9340676696351,25
658.351999999999,-4.49996845951152,3.9336857769331,25
659.351000000002,-4.49995944768455,3.9334948305821,25
660.351000000002,-4.49999549499244,3.9331129378801,25
661.352999999999,-4.49995944768455,3.9329219915291,25
662.357,-4.49995944768455,3.93254009882711,25
